As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,3
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,8
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,15
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,21
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,20
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,13
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,15
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,4
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Virginia,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,13
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,6
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,3
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,17
4/07/2024,2024,2,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,25
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Darwin,,45
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Katherine,,7
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Petermann - Simpson,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tiwi Islands,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Weddell,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,3
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,7
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,4
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,64
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,42
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,35
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,3
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,5
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,2
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Unknown ,1
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,30
4/07/2024,2024,2,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,24
4/07/2024,2024,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Darwin,,1
4/07/2024,2024,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Howard Springs,1
4/07/2024,2024,2,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Unknown ,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,19
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,31
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,10
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,4
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,10
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,15
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,8
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,3
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,8
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,5
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,6
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,4
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,West Arnhem,2
4/07/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,3
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Alice Springs,,54
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Darwin,,61
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Katherine,,8
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Nhulunbuy,,3
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,2
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,12
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Daly,2
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,7
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,1
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,2
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,4
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,4
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,3
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Weddell,1
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,5
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,1
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Palmerston,,21
4/07/2024,2024,2,House break-ins,House break-ins actual,-,-,Tennant Creek,,11
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Alice Springs,,11
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Darwin,,25
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Katherine,,2
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Nhulunbuy,,1
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Anindilyakwa,1
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Daly,1
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Gulf,1
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,2
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Unknown ,1
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Palmerston,,6
4/07/2024,2024,2,House break-ins,House break-ins attempted,-,-,Tennant Creek,,2
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,2
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,21
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,2
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,3
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,2
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,5
4/07/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,4
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,1
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,2
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,2
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Victoria River,1
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Virginia,1
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,West Arnhem,1
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,1
4/07/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,1
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Alice Springs,,129
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Darwin,,183
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Katherine,,36
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,4
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,7
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,11
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,16
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,5
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,6
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,8
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,9
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,2
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,3
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,8
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,3
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,12
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,11
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Palmerston,,75
4/07/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,30
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,3
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Darwin,,16
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Katherine,,3
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,NT Balance,East Arnhem,1
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,7
4/07/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,2
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,3
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Darwin,,6
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Nhulunbuy,,1
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,2
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Elsey,2
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,1
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Weddell,1
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Unknown ,2
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,8
4/07/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Tennant Creek,,2
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,1
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,3
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Katherine,,1
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Elsey,1
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,West Arnhem,2
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,111
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,310
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,29
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,8
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,5
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,3
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,5
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,6
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,2
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,10
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,3
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,6
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,1
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,17
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,9
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,5
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,2
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,10
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,106
4/07/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,18
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Alice Springs,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Petermann - Simpson,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Alice Springs,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,5
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Katherine,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Alligator,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,7
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,7
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Howard Springs,2
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,3,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Alice Springs,,44
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Darwin,,67
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Katherine,,11
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Nhulunbuy,,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,3
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,7
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,8
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,6
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Tiwi Islands,5
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,10
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Palmerston,,22
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,5
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,70
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,Darwin,,43
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,Katherine,,12
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,3
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,3
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,20
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,5
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,5
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,4
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,9
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,7
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,15
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,8
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,3
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Weddell,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,15
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,2
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,5
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,27
4/07/2024,2024,3,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,11
4/07/2024,2024,3,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,26
4/07/2024,2024,3,Acts intended to cause Injury,Assault,Yes,No,Darwin,,41
4/07/2024,2024,3,Acts intended to cause Injury,Assault,Yes,No,Katherine,,10
4/07/2024,2024,3,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,2
